_id,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
1,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,""
1058,2016-05-15,Poultry - Retail,KG,"meat, fish and eggs",182.5,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1059,2016-06-15,Poultry - Retail,KG,"meat, fish and eggs",181.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1060,2016-07-15,Poultry - Retail,KG,"meat, fish and eggs",177.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1061,2016-08-15,Poultry - Retail,KG,"meat, fish and eggs",155.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1062,2016-09-15,Poultry - Retail,KG,"meat, fish and eggs",151.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1063,2016-10-15,Poultry - Retail,KG,"meat, fish and eggs",168.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1064,2016-11-15,Poultry - Retail,KG,"meat, fish and eggs",176.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1065,2016-12-15,Poultry - Retail,KG,"meat, fish and eggs",158.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1066,2017-01-15,Poultry - Retail,KG,"meat, fish and eggs",136.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1067,2017-02-15,Poultry - Retail,KG,"meat, fish and eggs",141.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1068,2017-03-15,Poultry - Retail,KG,"meat, fish and eggs",174.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1069,2017-04-15,Poultry - Retail,KG,"meat, fish and eggs",181.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1070,2017-05-15,Poultry - Retail,KG,"meat, fish and eggs",162.5,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1071,2017-06-15,Poultry - Retail,KG,"meat, fish and eggs",178.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1072,2017-07-15,Poultry - Retail,KG,"meat, fish and eggs",172.5,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1073,2017-08-15,Poultry - Retail,KG,"meat, fish and eggs",159.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1074,2017-09-15,Poultry - Retail,KG,"meat, fish and eggs",143.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1075,2017-10-15,Poultry - Retail,KG,"meat, fish and eggs",137.5,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1076,2017-11-15,Poultry - Retail,KG,"meat, fish and eggs",144.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1077,2017-12-15,Poultry - Retail,KG,"meat, fish and eggs",161.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1078,2018-01-15,Poultry - Retail,KG,"meat, fish and eggs",183.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1079,2018-02-15,Poultry - Retail,KG,"meat, fish and eggs",173.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1080,2018-03-15,Poultry - Retail,KG,"meat, fish and eggs",171.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1081,2018-04-15,Poultry - Retail,KG,"meat, fish and eggs",175.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1082,2018-05-15,Poultry - Retail,KG,"meat, fish and eggs",201.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1083,2018-06-15,Poultry - Retail,KG,"meat, fish and eggs",226.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1084,2018-07-15,Poultry - Retail,KG,"meat, fish and eggs",215.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1085,2018-08-15,Poultry - Retail,KG,"meat, fish and eggs",181.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1086,2018-09-15,Poultry - Retail,KG,"meat, fish and eggs",146.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1087,2018-10-15,Poultry - Retail,KG,"meat, fish and eggs",165.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1088,2018-11-15,Poultry - Retail,KG,"meat, fish and eggs",201.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1089,2018-12-15,Poultry - Retail,KG,"meat, fish and eggs",213.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1090,2019-01-15,Poultry - Retail,KG,"meat, fish and eggs",201.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1091,2019-02-15,Poultry - Retail,KG,"meat, fish and eggs",168.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1092,2019-03-15,Poultry - Retail,KG,"meat, fish and eggs",200.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1093,2019-04-15,Poultry - Retail,KG,"meat, fish and eggs",218.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1094,2019-05-15,Poultry - Retail,KG,"meat, fish and eggs",219.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1095,2019-06-15,Poultry - Retail,KG,"meat, fish and eggs",191.25,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1096,2019-07-15,Poultry - Retail,KG,"meat, fish and eggs",168.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1097,2019-08-15,Poultry - Retail,KG,"meat, fish and eggs",192.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1098,2019-09-15,Poultry - Retail,KG,"meat, fish and eggs",213.75,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1099,2019-10-15,Poultry - Retail,KG,"meat, fish and eggs",186.0,PKR,Pakistan,Balochistan,2272,Quetta,295,138,15,5,2,295_138_15_5,""
1100,2014-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1101,2015-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1102,2015-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1103,2015-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1104,2015-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1105,2015-05-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1106,2015-06-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1107,2015-07-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1108,2015-08-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1109,2015-09-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1110,2015-10-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1111,2015-11-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1112,2015-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1113,2016-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1114,2016-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1115,2016-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1116,2016-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1117,2016-05-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1118,2016-06-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1119,2016-07-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1120,2016-08-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1121,2016-09-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1122,2016-10-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1123,2016-11-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1124,2016-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1125,2017-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1126,2017-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1127,2017-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1128,2017-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1129,2017-05-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1130,2017-06-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1131,2017-07-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1132,2017-08-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1133,2017-09-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1134,2017-10-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1135,2017-11-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1136,2017-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1137,2018-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1138,2018-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1139,2018-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1140,2018-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Balochistan,2272,Quetta,295,185,15,5,7,295_185_15_5,""
1141,2014-01-15,Fuel (diesel) - Retail,L,non-food,117.1,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1142,2014-02-15,Fuel (diesel) - Retail,L,non-food,117.1,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1143,2014-03-15,Fuel (diesel) - Retail,L,non-food,117.1,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1144,2014-04-15,Fuel (diesel) - Retail,L,non-food,115.1,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1145,2014-05-15,Fuel (diesel) - Retail,L,non-food,110.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1146,2014-06-15,Fuel (diesel) - Retail,L,non-food,110.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1147,2014-07-15,Fuel (diesel) - Retail,L,non-food,110.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1148,2014-08-15,Fuel (diesel) - Retail,L,non-food,110.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1149,2014-09-15,Fuel (diesel) - Retail,L,non-food,109.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1150,2014-10-15,Fuel (diesel) - Retail,L,non-food,108.7,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1151,2014-11-15,Fuel (diesel) - Retail,L,non-food,101.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1152,2014-12-15,Fuel (diesel) - Retail,L,non-food,94.4,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1153,2015-01-15,Fuel (diesel) - Retail,L,non-food,81.0,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1154,2015-02-15,Fuel (diesel) - Retail,L,non-food,86.6,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1155,2015-03-15,Fuel (diesel) - Retail,L,non-food,81.0,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1156,2015-04-15,Fuel (diesel) - Retail,L,non-food,84.0,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1157,2015-05-15,Fuel (diesel) - Retail,L,non-food,84.0,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1158,2015-06-15,Fuel (diesel) - Retail,L,non-food,87.51,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1159,2015-07-15,Fuel (diesel) - Retail,L,non-food,87.51,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1160,2015-08-15,Fuel (diesel) - Retail,L,non-food,85.45,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1161,2015-09-15,Fuel (diesel) - Retail,L,non-food,82.5,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1162,2015-10-15,Fuel (diesel) - Retail,L,non-food,82.5,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1163,2015-11-15,Fuel (diesel) - Retail,L,non-food,84.2,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1164,2015-12-15,Fuel (diesel) - Retail,L,non-food,84.2,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1165,2016-01-15,Fuel (diesel) - Retail,L,non-food,81.2,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1166,2016-02-15,Fuel (diesel) - Retail,L,non-food,76.2,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1167,2016-03-15,Fuel (diesel) - Retail,L,non-food,71.4,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1168,2016-04-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1169,2016-05-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1170,2016-06-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1171,2016-07-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1172,2016-08-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1173,2016-09-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1174,2016-10-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1175,2016-11-15,Fuel (diesel) - Retail,L,non-food,72.8,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1176,2016-12-15,Fuel (diesel) - Retail,L,non-food,75.5,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1177,2017-01-15,Fuel (diesel) - Retail,L,non-food,76.5,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1178,2017-02-15,Fuel (diesel) - Retail,L,non-food,80.26,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1179,2017-03-15,Fuel (diesel) - Retail,L,non-food,82.31,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1180,2017-04-15,Fuel (diesel) - Retail,L,non-food,83.31,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1181,2017-05-15,Fuel (diesel) - Retail,L,non-food,83.31,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1182,2017-06-15,Fuel (diesel) - Retail,L,non-food,81.71,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1183,2017-07-15,Fuel (diesel) - Retail,L,non-food,80.21,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1184,2017-08-15,Fuel (diesel) - Retail,L,non-food,78.21,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1185,2017-09-15,Fuel (diesel) - Retail,L,non-food,77.71,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1186,2017-10-15,Fuel (diesel) - Retail,L,non-food,79.71,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1187,2017-11-15,Fuel (diesel) - Retail,L,non-food,84.9,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1188,2017-12-15,Fuel (diesel) - Retail,L,non-food,86.26,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1189,2018-01-15,Fuel (diesel) - Retail,L,non-food,90.21,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1190,2018-02-15,Fuel (diesel) - Retail,L,non-food,96.13,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1191,2018-03-15,Fuel (diesel) - Retail,L,non-food,98.75,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1192,2018-04-15,Fuel (diesel) - Retail,L,non-food,96.75,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1193,2018-05-15,Fuel (diesel) - Retail,L,non-food,99.06,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1194,2018-06-15,Fuel (diesel) - Retail,L,non-food,103.97,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1195,2018-07-15,Fuel (diesel) - Retail,L,non-food,114.83,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1196,2018-08-15,Fuel (diesel) - Retail,L,non-food,113.24,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1197,2018-09-15,Fuel (diesel) - Retail,L,non-food,106.87,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1198,2018-10-15,Fuel (diesel) - Retail,L,non-food,106.87,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1199,2018-11-15,Fuel (diesel) - Retail,L,non-food,113.24,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1200,2018-12-15,Fuel (diesel) - Retail,L,non-food,110.94,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1201,2019-01-15,Fuel (diesel) - Retail,L,non-food,106.68,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1202,2019-02-15,Fuel (diesel) - Retail,L,non-food,106.68,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1203,2019-03-15,Fuel (diesel) - Retail,L,non-food,111.43,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1204,2019-04-15,Fuel (diesel) - Retail,L,non-food,117.43,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1205,2019-05-15,Fuel (diesel) - Retail,L,non-food,122.32,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1206,2019-06-15,Fuel (diesel) - Retail,L,non-food,126.82,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1207,2019-07-15,Fuel (diesel) - Retail,L,non-food,127.2,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1208,2019-08-15,Fuel (diesel) - Retail,L,non-food,132.9,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1209,2019-09-15,Fuel (diesel) - Retail,L,non-food,127.57,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1210,2019-10-15,Fuel (diesel) - Retail,L,non-food,127.57,PKR,Pakistan,Balochistan,2272,Quetta,295,284,15,15,8,295_284_15_15,""
1211,2014-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,84.9,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1212,2015-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,70.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1213,2015-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,78.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1214,2015-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,70.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1215,2015-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,74.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1216,2015-05-15,Fuel (petrol-gasoline) - Retail,L,non-food,74.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1217,2015-06-15,Fuel (petrol-gasoline) - Retail,L,non-food,78.1,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1218,2015-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,78.1,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1219,2015-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,77.07,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1220,2015-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,74.14,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1221,2015-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,74.14,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1222,2015-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,76.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1223,2015-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,76.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1224,2016-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,76.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1225,2016-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,71.6,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1226,2016-03-15,Fuel (petrol-gasoline) - Retail,L,non-food,63.0,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
1227,2016-04-15,Fuel (petrol-gasoline) - Retail,L,non-food,64.5,PKR,Pakistan,Balochistan,2272,Quetta,295,285,15,15,8,295_285_15_15,""
